	passenger_count	trip_distance	tip_amount	total_amount	tip_percentage
2468	3	1.06	0.0	8.3	0.0
2469	5	2.51	3.26	19.56	0.16666666666666666
2470	1	0.8	0.7	7.0	0.09999999999999999
2471	1	0.91	0.0	7.8	0.0
2472	1	1.0	0.0	5.8	0.0
2473	2	2.45	2.36	14.16	0.16666666666666666
2474	1	0.7	1.16	6.96	0.16666666666666666
2475	1	1.31	1.76	10.56	0.16666666666666666
2476	1	1.5	0.0	11.8	0.0
2477	1	0.7	1.25	7.55	0.16556291390728478
2478	3	0.62	1.7	8.5	0.19999999999999998
2479	2	3.3	0.0	21.3	0.0
2480	1	1.7	0.0	11.3	0.0
2481	1	1.23	1.0	12.8	0.078125
2482	2	1.7	0.0	10.3	0.0
2483	1	1.71	3.95	19.75	0.2
2484	5	0.82	0.0	9.8	0.0
2485	1	2.7	3.25	19.55	0.16624040920716113
2486	2	6.3	8.04	34.84	0.23076923076923073
2487	1	1.08	2.49	10.79	0.2307692307692308
2488	1	1.52	1.0	12.8	0.078125
2489	1	0.89	1.96	11.76	0.16666666666666666
2490	1	7.16	5.56	33.36	0.16666666666666666
2491	5	1.08	1.56	9.36	0.16666666666666669
2492	1	1.6	0.0	10.8	0.0
2493	1	1.07	1.5	10.8	0.13888888888888887
2494	1	1.1	1.0	9.8	0.1020408163265306
2495	1	0.8	1.2	10.0	0.12
2496	1	4.4	4.65	27.95	0.16636851520572452
2497	1	1.3	1.55	9.35	0.16577540106951874
2498	5	0.72	1.0	7.3	0.136986301369863
2499	1	2.37	4.44	19.24	0.2307692307692308
2500	2	1.19	0.0	15.3	0.0
2501	1	2.6	3.15	18.95	0.1662269129287599
2502	1	0.82	1.5	8.3	0.18072289156626503
2503	1	0.37	1.26	7.56	0.16666666666666669
2504	2	1.12	1.0	13.3	0.07518796992481203
2505	1	1.7	1.5	12.3	0.12195121951219512
2506	1	1.6	3.15	18.95	0.1662269129287599
2507	1	0.3	0.0	4.3	0.0
2508	1	0.9	0.0	8.3	0.0
2509	1	1.67	2.06	12.36	0.16666666666666669
2510	1	2.9	4.3	21.6	0.19907407407407404
2511	6	1.24	0.0	11.8	0.0
2512	2	2.88	2.46	14.76	0.16666666666666666
2513	1	1.75	2.86	17.16	0.16666666666666666
2514	2	1.29	1.5	12.3	0.12195121951219512
2515	1	2.9	3.55	21.35	0.16627634660421545
2516	1	0.5	1.15	6.95	0.16546762589928055
2517	2	6.2	0.0	21.8	0.0
2518	1	3.4	1.0	15.8	0.06329113924050632
2519	5	6.35	2.0	26.8	0.07462686567164178
2520	1	0.34	1.08	5.38	0.20074349442379183
2521	1	0.67	0.0	6.3	0.0
2522	2	5.7	0.0	20.3	0.0
2523	1	0.8	0.0	6.3	0.0
2524	1	2.45	3.06	18.36	0.16666666666666669
2525	1	14.41	0.0	46.3	0.0
2526	2	1.1	2.16	12.96	0.16666666666666666
2527	5	1.46	0.0	11.3	0.0
2528	1	1.2	1.0	7.8	0.12820512820512822
2529	1	0.8	1.5	9.8	0.1530612244897959
2530	1	0.43	1.0	6.8	0.14705882352941177
2531	1	3.1	2.0	23.3	0.08583690987124463
2532	1	1.0	0.0	8.3	0.0
2533	1	5.11	0.0	18.3	0.0
2534	1	1.9	2.25	13.55	0.16605166051660517
2535	1	0.99	1.56	9.36	0.16666666666666669
2536	1	1.29	0.0	11.8	0.0
2537	2	1.9	0.0	14.8	0.0
2538	1	2.3	0.0	11.8	0.0
2539	1	1.21	0.0	12.3	0.0
2540	1	0.7	0.0	7.3	0.0
2541	5	2.67	0.0	14.8	0.0
2542	1	0.6	1.45	8.75	0.1657142857142857
2543	1	2.6	3.25	19.55	0.16624040920716113
2544	1	1.64	2.36	14.16	0.16666666666666666
2545	2	1.6	2.75	16.55	0.1661631419939577
2546	2	1.4	2.6	11.4	0.22807017543859648
2547	1	0.57	1.59	6.89	0.23076923076923078
2548	1	2.7	0.0	15.3	0.0
2549	2	2.31	0.0	11.3	0.0
2550	1	4.2	3.0	22.3	0.13452914798206278
2551	2	3.12	3.66	21.96	0.16666666666666666
2552	1	15.59	9.97	59.81	0.16669453268684167
2553	6	6.68	5.26	31.56	0.16666666666666666
2554	1	2.32	0.0	22.3	0.0
2555	1	0.48	1.0	6.8	0.14705882352941177
2556	1	0.92	1.0	7.8	0.12820512820512822
2557	1	1.0	1.85	11.15	0.16591928251121077
2558	1	2.39	0.0	15.3	0.0
2559	1	1.9	0.0	10.8	0.0
2560	1	0.83	0.0	10.8	0.0
2561	1	0.85	1.0	10.3	0.0970873786407767
2562	1	1.69	0.0	10.8	0.0
2563	1	1.2	2.16	12.96	0.16666666666666666
2564	1	1.13	1.36	8.16	0.16666666666666669
2565	1	1.0	1.65	9.95	0.1658291457286432
2566	3	0.6	1.35	8.15	0.16564417177914112
2567	1	1.76	0.0	10.8	0.0
2568	1	0.93	0.0	8.8	0.0
2569	1	0.7	1.05	6.35	0.16535433070866143
2570	1	6.5	2.0	27.3	0.07326007326007326
2571	1	1.8	2.46	14.76	0.16666666666666666
2572	1	0.89	0.0	7.3	0.0
2573	1	2.1	0.0	12.8	0.0
2574	1	1.28	1.0	8.8	0.11363636363636363
2575	3	0.6	1.0	6.8	0.14705882352941177
2576	1	1.4	0.0	10.8	0.0
2577	2	1.03	1.26	7.56	0.16666666666666669
2578	1	0.22	0.0	3.8	0.0
2579	1	11.0	10.15	60.99	0.16642072470896868
2580	1	1.29	3.08	15.38	0.200260078023407
2581	1	1.9	2.15	12.95	0.16602316602316602
2582	3	17.6	0.0	58.34	0.0
2583	1	1.97	1.0	13.8	0.07246376811594203
2584	1	2.1	3.35	20.15	0.16625310173697272
2585	1	0.4	0.0	5.3	0.0
2586	1	0.6	0.0	9.8	0.0
2587	1	1.77	0.0	12.8	0.0
2588	1	1.83	1.5	12.3	0.12195121951219512
2589	1	2.3	2.36	14.16	0.16666666666666666
2590	3	1.3	0.0	12.3	0.0
2591	1	5.4	3.85	23.15	0.16630669546436286
2592	1	1.0	0.0	6.8	0.0
2593	1	3.6	0.0	22.8	0.0
2594	1	2.19	0.0	15.3	0.0
2595	1	1.85	3.39	14.69	0.23076923076923078
2596	1	2.19	4.32	21.62	0.1998149861239593
2597	1	14.7	8.35	50.15	0.16650049850448653
2598	1	0.9	0.5	8.8	0.056818181818181816
2599	1	0.7	0.0	7.3	0.0
2600	1	0.5	0.0	4.8	0.0
2601	1	0.74	1.56	9.36	0.16666666666666669
2602	1	1.16	0.0	8.8	0.0
2603	1	2.09	2.96	17.76	0.16666666666666666
2604	2	0.7	0.0	8.8	0.0
2605	1	0.76	2.64	11.44	0.23076923076923078
2606	1	16.85	0.0	52.8	0.0
2607	1	0.6	0.0	5.8	0.0
2608	1	4.9	4.06	24.36	0.16666666666666666
2609	3	1.18	2.49	10.79	0.2307692307692308
2610	1	3.38	3.06	18.36	0.16666666666666669
2611	1	1.1	1.75	10.55	0.16587677725118483
2612	1	6.1	4.35	26.15	0.16634799235181644
2613	5	1.34	0.0	10.3	0.0
2614	1	0.5	0.0	20.3	0.0
2615	1	5.9	3.96	23.76	0.16666666666666666
2616	6	1.51	1.4	10.7	0.1308411214953271
2617	1	1.8	3.32	16.62	0.1997593261131167
2618	1	1.0	0.0	8.8	0.0
2619	1	1.2	1.5	14.8	0.10135135135135134
2620	6	0.29	1.26	7.56	0.16666666666666669
2621	1	0.94	0.0	11.3	0.0
2622	1	1.88	0.0	9.3	0.0
2623	1	17.7	14.58	72.92	0.19994514536478333
2624	1	1.57	0.0	10.3	0.0
2625	1	1.3	1.0	12.3	0.08130081300813008
2626	1	4.43	5.08	25.38	0.20015760441292357
2627	2	1.67	2.32	11.62	0.19965576592082615
2628	1	1.1	0.0	7.8	0.0
2629	2	10.97	8.07	48.41	0.16670109481512085
2630	1	8.9	0.0	32.3	0.0
2631	1	0.2	0.0	4.3	0.0
2632	1	1.14	0.0	7.3	0.0
2633	3	1.26	0.0	13.3	0.0
2634	1	3.99	0.0	20.8	0.0
2635	2	2.71	1.7	19.0	0.08947368421052632
2636	2	1.8	0.1	12.9	0.007751937984496124
2637	6	1.41	0.0	9.8	0.0
2638	5	0.4	1.08	5.38	0.20074349442379183
2639	3	1.1	0.0	11.8	0.0
2640	5	2.42	3.26	19.56	0.16666666666666666
2641	1	2.6	0.0	17.3	0.0
2642	2	18.5	11.65	69.99	0.16645235033576228
2643	6	23.81	0.0	58.34	0.0
2644	1	0.79	1.66	9.96	0.16666666666666666
2645	4	8.76	5.0	40.34	0.12394645513138323
2646	1	1.1	0.0	7.3	0.0
2647	1	8.58	13.15	56.99	0.23074223547990874
2648	1	1.03	1.5	13.3	0.11278195488721804
2649	1	6.6	0.0	25.8	0.0
2650	2	1.47	2.86	17.16	0.16666666666666666
2651	1	8.5	0.0	30.34	0.0
2652	1	0.9	1.35	8.15	0.16564417177914112
2653	1	1.01	1.25	9.55	0.13089005235602094
2654	1	2.0	1.2	15.0	0.08
2655	1	1.8	2.3	14.6	0.15753424657534246
2656	1	1.91	3.2	16.0	0.2
2657	1	1.1	0.0	9.8	0.0
2658	1	1.23	0.0	10.3	0.0
2659	1	1.99	0.0	14.3	0.0
2660	1	0.8	1.76	10.56	0.16666666666666666
2661	1	2.91	2.0	14.8	0.13513513513513511
2662	1	3.89	3.86	23.16	0.16666666666666666
2663	1	2.3	3.25	19.55	0.16624040920716113
2664	6	0.8	0.0	13.3	0.0
2665	1	1.58	2.36	14.16	0.16666666666666666
2666	1	1.2	0.0	7.8	0.0
2667	1	2.9	0.0	18.8	0.0
2668	1	0.54	0.0	5.3	0.0
2669	1	2.93	0.0	17.8	0.0
2670	1	0.9	2.25	13.55	0.16605166051660517
2671	1	0.97	0.0	10.3	0.0
2672	1	0.9	2.88	9.68	0.2975206611570248
2673	1	6.3	5.8	29.1	0.1993127147766323
2674	3	17.5	0.0	58.34	0.0
2675	1	0.0	13.2	66.0	0.19999999999999998
2676	1	17.3	5.0	63.34	0.07893905904641617
2677	1	1.67	0.0	11.3	0.0
2678	1	2.2	2.86	17.16	0.16666666666666666
2679	1	1.49	0.0	9.3	0.0
2680	5	1.14	1.36	8.16	0.16666666666666669
2681	1	1.14	1.0	7.8	0.12820512820512822
2682	1	1.04	2.0	13.3	0.15037593984962405
2683	1	1.83	1.7	19.0	0.08947368421052632
2684	1	2.1	1.0	13.3	0.07518796992481203
2685	1	1.6	0.0	10.3	0.0
2686	1	2.09	3.06	18.36	0.16666666666666669
2687	2	0.66	2.19	9.49	0.23076923076923075
2688	5	1.08	2.64	11.44	0.23076923076923078
2689	1	0.77	0.0	7.8	0.0
2690	1	1.0	0.0	7.3	0.0
2691	1	0.96	0.0	7.8	0.0
2692	1	3.5	0.0	26.3	0.0
2693	1	1.0	0.0	7.8	0.0
2694	1	9.0	8.15	48.99	0.16636048173096551
2695	1	0.6	0.0	6.8	0.0
2696	1	2.17	2.2	12.0	0.18333333333333335
2697	1	1.5	1.0	12.8	0.078125
2698	4	1.62	2.64	11.44	0.23076923076923078
2699	1	6.4	0.0	27.3	0.0
2700	1	1.0	1.35	8.15	0.16564417177914112
2701	1	1.39	0.0	12.8	0.0
2702	1	1.03	0.0	10.8	0.0
2703	1	7.22	4.76	28.56	0.16666666666666666
2704	1	0.47	0.0	6.8	0.0
2705	1	2.2	3.75	22.55	0.1662971175166297
2706	1	0.8	1.0	7.8	0.12820512820512822
2707	5	9.78	9.27	55.61	0.16669663729545045
2708	1	1.3	0.0	8.8	0.0
2709	5	1.58	2.0	13.8	0.14492753623188406
2710	1	2.2	2.36	14.16	0.16666666666666666
2711	1	1.9	0.0	13.8	0.0
2712	1	1.5	0.0	11.8	0.0
2713	1	12.1	7.56	45.36	0.16666666666666666
2714	2	16.0	14.0	84.05	0.16656751933372993
2715	1	1.4	1.86	11.16	0.16666666666666669
2716	1	0.7	1.95	9.75	0.19999999999999998
2717	1	2.2	3.75	22.55	0.1662971175166297
2718	2	1.5	0.0	9.8	0.0
2719	1	1.76	2.82	14.12	0.19971671388101983
2720	1	2.59	3.36	20.16	0.16666666666666666
2721	1	2.73	2.76	16.56	0.16666666666666666
2722	3	2.31	0.0	13.8	0.0
2723	1	3.25	3.46	20.76	0.16666666666666666
2724	1	2.1	4.29	18.59	0.23076923076923078
2725	1	1.0	3.05	13.35	0.22846441947565543
2726	2	1.7	2.65	15.95	0.16614420062695925
2727	1	1.2	0.0	17.3	0.0
2728	2	1.84	3.26	19.56	0.16666666666666666
2729	1	17.3	14.58	72.92	0.19994514536478333
2730	1	0.9	0.0	9.8	0.0
2731	1	4.1	2.0	22.3	0.08968609865470852
2732	1	6.53	0.0	21.3	0.0
2733	1	0.62	0.0	5.8	0.0
2734	2	16.7	11.65	69.99	0.16645235033576228
2735	3	0.51	2.19	9.49	0.23076923076923075
2736	5	3.03	5.45	27.25	0.2
2737	1	4.48	2.0	18.8	0.10638297872340426
2738	1	0.9	0.0	5.8	0.0
2739	1	1.71	4.08	20.38	0.20019627085377822
2740	1	1.4	2.9	12.7	0.2283464566929134
2741	1	1.7	0.0	10.3	0.0
2742	4	1.24	1.36	8.16	0.16666666666666669
2743	1	0.5	0.85	5.15	0.16504854368932037
2744	2	4.1	3.95	19.75	0.2
2745	1	2.2	0.0	11.8	0.0
2746	3	3.24	0.0	16.8	0.0
2747	1	1.3	0.0	8.3	0.0
2748	1	0.95	1.0	8.3	0.12048192771084336
2749	1	3.3	0.0	22.8	0.0
2750	1	3.37	0.0	18.3	0.0
2751	1	5.78	0.0	20.3	0.0
2752	1	0.9	1.55	9.35	0.16577540106951874
2753	1	0.92	0.0	8.3	0.0
2754	1	1.0	0.0	7.8	0.0
2755	2	0.8	1.76	10.56	0.16666666666666666
2756	1	1.3	0.0	7.8	0.0
2757	1	1.7	1.95	11.75	0.16595744680851063
2758	2	2.33	0.0	14.3	0.0
2759	1	1.35	0.0	8.8	0.0
2760	3	0.88	1.66	9.96	0.16666666666666666
2761	5	2.36	2.16	12.96	0.16666666666666666
2762	1	12.58	9.87	59.21	0.1666948150650228
2763	1	0.64	0.0	11.3	0.0
2764	6	0.81	1.36	8.16	0.16666666666666669
2765	1	1.42	1.66	9.96	0.16666666666666666
2766	1	1.5	1.0	9.3	0.1075268817204301
2767	1	1.2	2.25	13.55	0.16605166051660517
2768	1	4.7	4.65	27.95	0.16636851520572452
2769	5	2.62	0.0	16.3	0.0
2770	1	1.04	1.76	10.56	0.16666666666666666
2771	1	2.1	0.0	15.8	0.0
2772	1	1.03	1.0	8.3	0.12048192771084336
2773	1	0.9	2.0	13.3	0.15037593984962405
2774	1	1.3	0.0	10.8	0.0
2775	1	0.58	0.0	4.8	0.0
2776	2	2.5	3.75	22.55	0.1662971175166297
2777	1	1.5	0.0	10.8	0.0
2778	2	4.3	4.15	24.95	0.16633266533066135
2779	1	1.41	2.66	15.96	0.16666666666666666
2780	2	1.9	2.75	16.55	0.1661631419939577
2781	3	1.49	4.08	20.38	0.20019627085377822
2782	2	0.91	0.0	6.8	0.0
2783	1	0.5	0.0	4.8	0.0
2784	1	2.2	2.76	16.56	0.16666666666666666
2785	1	1.88	0.0	14.3	0.0
2786	5	1.19	2.26	13.56	0.16666666666666666
2787	1	1.0	0.0	8.8	0.0
2788	1	6.0	3.2	31.5	0.10158730158730159
2789	5	0.66	0.0	4.8	0.0
2790	1	0.4	1.0	7.8	0.12820512820512822
2791	6	1.9	3.06	18.36	0.16666666666666669
2792	1	0.0	3.0	6.3	0.4761904761904762
2793	1	1.7	2.0	14.8	0.13513513513513511
2794	5	2.11	1.0	12.3	0.08130081300813008
2795	1	1.08	0.0	6.8	0.0
2796	1	3.3	5.0	24.8	0.20161290322580644
2797	3	1.64	1.96	11.76	0.16666666666666666
2798	2	2.08	0.0	15.3	0.0
2799	4	0.44	0.0	5.8	0.0
2800	1	9.09	0.0	41.34	0.0
2801	2	3.17	1.0	19.8	0.050505050505050504
2802	1	2.0	3.3	16.6	0.19879518072289154
2803	2	0.4	1.25	7.55	0.16556291390728478
2804	2	0.66	1.36	8.16	0.16666666666666669
2805	1	0.4	0.0	4.3	0.0
2806	1	0.5	1.0	8.8	0.11363636363636363
2807	1	3.0	0.0	17.8	0.0
2808	1	10.5	6.95	41.75	0.1664670658682635
2809	1	0.6	3.05	15.35	0.1986970684039088
2810	1	4.1	5.25	31.55	0.1664025356576862
2811	1	2.8	3.05	18.35	0.1662125340599455
2812	1	0.89	0.0	6.8	0.0
2813	1	1.2	0.0	10.3	0.0
2814	5	2.83	0.0	13.3	0.0
2815	1	2.5	2.0	14.8	0.13513513513513511
2816	2	0.66	1.26	7.56	0.16666666666666669
2817	1	1.1	0.83	9.13	0.0909090909090909
2818	1	0.74	2.0	9.8	0.2040816326530612
2819	1	2.4	0.0	16.3	0.0
2820	1	1.5	0.0	8.8	0.0
2821	1	8.8	8.06	48.4	0.16652892561983473
2822	1	0.8	0.0	6.8	0.0
2823	1	11.03	0.0	46.34	0.0
2824	5	1.41	0.0	11.3	0.0
2825	6	1.51	1.86	11.16	0.16666666666666669
2826	1	0.3	0.95	5.75	0.16521739130434782
2827	1	1.8	2.55	12.85	0.19844357976653695
2828	2	1.73	2.46	14.76	0.16666666666666666
2829	1	1.4	0.0	8.8	0.0
2830	2	10.75	0.0	34.8	0.0
2831	1	0.55	0.0	5.8	0.0
2832	2	0.27	3.0	7.3	0.4109589041095891
2833	1	0.94	1.86	11.16	0.16666666666666669
2834	2	3.37	3.26	19.56	0.16666666666666666
2835	5	10.2	11.27	67.61	0.1666913178523887
2836	1	18.5	8.0	66.34	0.12059089538739824
2837	3	13.51	8.0	54.84	0.14587892049598833
2838	3	1.1	0.0	9.3	0.0
2839	1	2.1	3.76	22.56	0.16666666666666666
2840	1	1.25	0.0	7.3	0.0
2841	1	0.5	1.55	9.35	0.16577540106951874
2842	1	11.99	14.46	72.3	0.2
2843	1	0.3	0.0	4.8	0.0
2844	1	1.43	0.0	8.3	0.0
2845	1	9.5	9.16	55.0	0.16654545454545455
2846	1	4.19	0.0	29.8	0.0
2847	1	2.9	3.05	18.35	0.1662125340599455
2848	1	1.3	6.0	16.3	0.36809815950920244
2849	2	0.9	0.0	7.3	0.0
2850	1	2.6	3.35	20.15	0.16625310173697272
2851	1	9.9	7.75	46.59	0.16634470916505686
2852	1	3.0	1.77	12.57	0.14081145584725538
2853	1	1.3	2.46	14.76	0.16666666666666666
2854	1	1.3	3.8	19.1	0.19895287958115182
2855	1	1.3	1.85	11.15	0.16591928251121077
2856	1	0.9	0.0	8.8	0.0
2857	1	1.6	0.0	8.8	0.0
2858	1	1.5	1.85	11.15	0.16591928251121077
2859	1	1.57	2.49	10.79	0.2307692307692308
2860	1	2.9	3.85	23.15	0.16630669546436286
2861	1	2.14	2.58	12.88	0.20031055900621117
2862	1	0.7	2.45	12.25	0.2
2863	1	1.67	5.34	23.14	0.23076923076923075
2864	1	3.9	0.0	18.8	0.0
2865	1	2.1	0.0	17.3	0.0
2866	1	1.5	2.55	12.85	0.19844357976653695
2867	1	1.1	0.0	14.3	0.0
2868	1	1.7	0.0	10.3	0.0
2869	1	9.37	13.9	60.24	0.23074369189907037
2870	6	2.95	0.0	16.8	0.0
2871	5	0.38	0.0	6.8	0.0
2872	1	0.63	1.95	9.75	0.19999999999999998
2873	1	1.5	1.95	11.75	0.16595744680851063
2874	1	2.6	3.15	18.95	0.1662269129287599
2875	1	1.0	0.0	5.8	0.0
2876	1	0.4	0.0	5.8	0.0
2877	1	2.87	6.24	27.04	0.23076923076923078
2878	1	0.8	0.95	5.75	0.16521739130434782
2879	1	2.4	2.75	16.55	0.1661631419939577
2880	1	0.9	1.8	9.1	0.19780219780219782
2881	1	2.8	4.85	29.15	0.16638078902229844
2882	1	2.28	0.0	13.8	0.0
2883	1	1.4	1.55	9.35	0.16577540106951874
2884	2	3.23	0.0	18.8	0.0
2885	1	1.1	3.0	11.3	0.2654867256637168
2886	1	0.7	1.45	8.75	0.1657142857142857
2887	1	9.68	0.0	34.3	0.0
2888	1	2.01	2.76	16.56	0.16666666666666666
2889	1	9.78	11.5	49.84	0.23073836276083465
2890	2	1.67	0.0	10.8	0.0
2891	1	1.93	0.0	12.3	0.0
2892	1	10.79	9.84	49.18	0.20008133387555918
2893	1	1.9	0.0	13.8	0.0
2894	1	0.81	0.0	7.3	0.0
2895	6	0.84	1.66	9.96	0.16666666666666666
2896	3	11.35	0.0	41.84	0.0
2897	1	1.1	0.0	6.3	0.0
2898	1	2.6	4.25	18.55	0.22911051212938005
2899	1	2.2	0.0	12.8	0.0
2900	6	1.38	2.46	14.76	0.16666666666666666
2901	1	0.7	0.0	10.3	0.0
2902	1	0.7	0.0	6.3	0.0
2903	1	0.0	0.0	-3.3	-0.0
2904	1	1.01	2.26	13.56	0.16666666666666666
2905	1	3.6	1.0	24.3	0.0411522633744856
2906	2	0.62	1.56	9.36	0.16666666666666669
2907	1	1.4	2.75	12.05	0.22821576763485477
2908	2	0.49	0.0	8.8	0.0
2909	1	1.1	0.0	8.3	0.0
2910	2	1.67	2.06	12.36	0.16666666666666669
2911	6	0.57	2.0	13.3	0.15037593984962405
2912	1	1.09	1.0	8.3	0.12048192771084336
2913	1	1.52	1.0	13.8	0.07246376811594203
2914	6	0.73	0.0	5.8	0.0
2915	4	0.5	1.06	6.36	0.16666666666666666
2916	1	1.8	2.05	12.35	0.16599190283400808
2917	1	0.74	0.0	7.3	0.0
2918	1	0.67	0.0	6.3	0.0
2919	2	0.59	1.0	6.3	0.15873015873015872
2920	1	1.5	3.05	18.35	0.1662125340599455
2921	1	0.67	1.0	6.8	0.14705882352941177
2922	1	3.15	0.0	19.3	0.0
2923	1	1.2	0.0	8.3	0.0
2924	1	0.78	1.0	7.3	0.136986301369863
2925	1	1.5	1.95	11.75	0.16595744680851063
2926	5	0.35	0.86	5.16	0.16666666666666666
2927	1	1.7	1.5	12.3	0.12195121951219512
2928	5	1.31	2.45	12.25	0.2
2929	1	2.2	0.0	13.8	0.0
2930	1	6.68	5.56	33.36	0.16666666666666666
2931	5	0.74	2.16	12.96	0.16666666666666666
2932	1	2.33	0.0	11.8	0.0
2933	1	0.8	0.0	7.3	0.0
2934	1	2.0	0.0	18.3	0.0
2935	1	0.85	0.0	7.8	0.0
2936	5	1.48	1.96	11.76	0.16666666666666666
2937	1	3.3	0.0	13.3	0.0
2938	1	0.68	1.66	9.96	0.16666666666666666
2939	6	1.32	0.0	8.3	0.0
2940	1	6.0	0.0	28.3	0.0
2941	1	1.6	0.0	10.8	0.0
2942	1	1.0	1.56	9.36	0.16666666666666669
2943	1	1.6	1.96	11.76	0.16666666666666666
2944	1	17.17	5.0	63.34	0.07893905904641617
2945	1	1.9	3.05	18.35	0.1662125340599455
2946	1	2.7	2.0	16.8	0.11904761904761904
2947	1	1.3	0.0	8.3	0.0
2948	2	1.1	2.95	17.75	0.16619718309859155
2949	1	3.3	5.0	30.3	0.16501650165016502
2950	1	0.6	2.3	11.6	0.1982758620689655
2951	6	1.96	0.0	14.3	0.0
2952	1	1.2	1.0	10.3	0.0970873786407767
2953	1	0.8	1.7	8.0	0.2125
2954	1	0.9	1.0	9.3	0.1075268817204301
2955	3	0.98	1.46	8.76	0.16666666666666666
2956	5	1.65	1.86	11.16	0.16666666666666669
2957	2	2.1	0.0	16.3	0.0
2958	6	0.75	0.0	6.8	0.0
2959	1	2.02	3.06	18.36	0.16666666666666669
2960	1	2.68	3.86	23.16	0.16666666666666666
2961	1	3.5	2.0	23.8	0.08403361344537814
2962	1	0.7	0.0	7.8	0.0
2963	1	6.2	2.0	25.3	0.07905138339920949
2964	6	2.16	3.08	15.38	0.200260078023407
2965	1	0.24	0.0	3.8	0.0
2966	6	1.05	1.56	9.36	0.16666666666666669
2967	1	0.9	1.7	9.0	0.18888888888888888
2968	1	0.4	1.06	6.36	0.16666666666666666
2969	1	9.15	7.47	44.81	0.16670386074536933
2970	1	0.35	0.96	5.76	0.16666666666666666
2971	3	0.9	1.46	8.76	0.16666666666666666
2972	1	3.7	3.35	20.15	0.16625310173697272
2973	1	9.52	10.46	52.3	0.20000000000000004
2974	1	1.4	2.25	13.55	0.16605166051660517
2975	1	2.0	0.1	13.4	0.007462686567164179
2976	1	1.08	2.19	9.49	0.23076923076923075
2977	1	1.53	1.5	11.8	0.1271186440677966
2978	3	1.7	4.95	24.75	0.2
2979	1	1.14	0.0	8.8	0.0
2980	1	0.42	0.0	4.8	0.0
2981	3	1.14	2.26	13.56	0.16666666666666666
2982	1	1.02	0.0	6.3	0.0
2983	1	2.0	0.0	11.8	0.0
2984	1	0.8	2.8	14.1	0.19858156028368792
2985	1	6.23	0.0	21.3	0.0
2986	2	1.1	2.45	12.25	0.2
2987	1	3.62	3.06	18.36	0.16666666666666669
2988	3	16.9	11.0	69.34	0.15863859244303433
2989	1	2.1	0.0	14.3	0.0
2990	1	1.1	1.0	9.3	0.1075268817204301
2991	5	4.14	2.3	17.6	0.13068181818181815
2992	1	0.67	0.0	7.3	0.0
2993	1	5.9	7.05	42.35	0.166469893742621
2994	1	17.3	0.05	58.39	0.0008563110121596164
2995	1	4.5	0.0	15.3	0.0
2996	6	0.94	0.0	5.8	0.0
2997	1	1.56	2.06	12.36	0.16666666666666669
2998	1	1.2	1.02	10.32	0.09883720930232558
2999	1	1.51	1.76	10.56	0.16666666666666666
3000	2	1.04	0.0	6.8	0.0
3001	1	0.7	1.0	8.8	0.11363636363636363
3002	1	0.95	1.66	9.96	0.16666666666666666
3003	1	1.04	0.0	7.8	0.0
3004	1	1.99	2.56	15.36	0.16666666666666669
3005	1	1.6	0.0	13.3	0.0
3006	5	0.44	1.0	7.3	0.136986301369863
3007	1	0.5	0.0	5.8	0.0
3008	2	17.03	4.0	62.34	0.06416426050689765
3009	1	0.3	0.0	8.3	0.0
3010	1	2.8	4.95	24.75	0.2
3011	1	1.22	0.0	9.8	0.0
3012	6	1.63	1.56	9.36	0.16666666666666669
3013	1	1.7	0.0	13.3	0.0
3014	5	1.53	0.0	14.3	0.0
3015	1	2.2	0.0	11.3	0.0
3016	1	3.37	2.56	15.36	0.16666666666666669
3017	1	2.0	3.2	16.0	0.2
3018	6	9.58	7.87	47.21	0.16670196992162678
3019	1	4.59	3.0	24.3	0.12345679012345678
3020	1	8.3	3.25	30.55	0.10638297872340426
3021	5	2.25	0.0	12.8	0.0
3022	1	1.0	0.0	8.8	0.0
3023	1	1.95	3.46	20.76	0.16666666666666666
3024	1	5.44	4.95	24.75	0.2
3025	5	2.93	0.0	15.3	0.0
3026	1	3.18	2.0	19.3	0.10362694300518134
3027	3	0.82	0.0	5.8	0.0
3028	1	1.29	2.26	13.56	0.16666666666666666
3029	2	2.6	3.36	20.16	0.16666666666666666
3030	1	0.46	0.0	4.8	0.0
3031	1	3.2	2.08	22.88	0.09090909090909091
3032	1	5.3	1.0	18.3	0.0546448087431694
3033	2	2.69	2.86	17.16	0.16666666666666666
3034	1	3.8	0.0	22.3	0.0
3035	1	8.87	5.5	38.34	0.14345331246739695
3036	1	3.75	1.0	16.8	0.05952380952380952
3037	1	1.3	2.05	12.35	0.16599190283400808
3038	6	0.93	0.0	9.3	0.0
3039	1	4.06	3.56	21.36	0.16666666666666669
3040	1	1.2	2.0	11.8	0.1694915254237288
3041	2	2.26	2.26	13.56	0.16666666666666666
3042	1	2.2	0.0	18.8	0.0
3043	1	1.66	2.06	12.36	0.16666666666666669
3044	1	1.2	2.85	17.15	0.16618075801749274
3045	1	3.0	0.0	17.8	0.0
3046	5	1.95	1.25	12.55	0.099601593625498
3047	2	0.8	1.35	8.15	0.16564417177914112
3048	1	3.52	1.0	18.8	0.05319148936170213
3049	2	1.0	1.0	11.3	0.08849557522123894
3050	1	1.0	3.76	22.56	0.16666666666666666
3051	2	3.2	0.0	27.3	0.0
