	passenger_count	trip_distance	total_amount
7596	3	0.8	8.84
7597	1	4.18	24.3
7598	1	10.2	30.3
7599	1	1.1	6.8
7600	1	2.22	22.7
7601	6	1.28	10.8
7602	1	1.5	17.3
7603	1	1.3	10.3
7604	2	2.01	15.36
7605	1	3.1	15.8
7606	5	0.99	12.36
7607	2	2.43	12.3
7608	1	0.63	12.88
7609	1	1.41	9.96
7610	1	1.5	11.15
7611	6	9.59	33.8
7612	1	1.5	12.8
7613	1	0.7	5.8
7614	5	1.32	8.76
7615	1	0.9	11.3
7616	6	2.3	18.3
7617	1	0.7	7.56
7618	2	0.94	6.96
7619	1	2.8	17.16
7620	1	3.2	19.8
7621	1	2.2	12.3
7622	1	0.92	12.36
7623	3	0.4	5.38
7624	1	1.0	12.8
7625	5	10.57	47.21
7626	5	0.96	10.3
7627	1	18.63	58.34
7628	1	0.8	7.3
7629	2	1.03	7.8
7630	6	6.43	33.36
7631	1	2.4	17.8
7632	1	1.4	9.8
7633	6	11.6	44.34
7634	1	3.2	20.8
7635	1	7.7	36.34
7636	2	0.7	7.3
7637	5	1.4	10.3
7638	1	0.59	5.3
7639	2	7.48	38.5
7640	1	1.43	7.3
7641	1	3.8	13.8
7642	5	2.49	15.38
7643	1	1.6	9.8
7644	2	4.02	15.3
7645	3	5.45	74.46
7646	1	1.02	9.8
7647	1	1.6	8.8
7648	1	2.48	17.76
7649	3	2.2	10.8
7650	1	1.7	14.16
7651	1	2.48	11.3
7652	2	3.95	22.88
7653	1	6.08	22.8
7654	1	2.93	14.76
7655	1	4.03	25.3
7656	1	4.4	21.36
7657	6	1.19	7.3
7658	1	2.2	11.3
7659	2	2.0	12.95
7660	2	2.16	19.24
7661	1	2.7	14.1
7662	1	3.23	14.8
7663	2	2.5	13.8
7664	2	3.15	21.0
7665	6	0.94	7.56
7666	1	3.1	13.3
7667	1	1.4	8.8
7668	2	1.78	11.3
7669	3	0.79	6.62
7670	1	1.21	6.8
7671	1	2.6	15.35
7672	1	3.02	16.0
7673	1	2.95	11.8
7674	1	1.2	9.35
7675	5	2.42	11.76
7676	1	2.47	12.8
7677	2	0.55	5.83
7678	1	0.6	5.3
7679	2	1.5	8.16
7680	1	1.26	7.3
7681	4	1.64	10.56
7682	1	3.8	29.75
7683	1	0.79	6.36
7684	5	1.64	11.3
7685	1	5.13	22.8
7686	1	1.1	8.3
7687	1	0.9	5.8
7688	1	1.47	9.8
7689	3	2.5	12.3
7690	2	3.4	14.8
7691	2	0.0	63.36
7692	6	1.16	8.8
7693	2	1.2	15.95
7694	1	2.71	16.8
7695	6	0.66	6.3
7696	2	2.9	15.35
7697	1	1.3	11.15
7698	3	0.56	5.8
7699	1	0.6	5.75
7700	1	16.13	49.8
7701	1	2.05	12.8
7702	1	0.4	6.09
7703	2	2.8	14.16
7704	1	0.86	7.3
7705	1	2.5	12.3
7706	1	3.6	18.5
7707	1	6.7	39.02
7708	1	2.41	14.16
7709	2	2.15	17.76
7710	2	0.91	8.16
7711	5	3.5	13.8
7712	1	1.4	9.95
7713	1	3.0	21.36
7714	1	1.84	11.55
7715	2	0.0	66.0
7716	3	0.0	22.8
7717	1	1.1	11.75
7718	5	0.7	6.3
7719	3	1.8	12.3
7720	1	1.71	9.8
7721	1	2.9	17.75
7722	1	1.1	8.8
7723	2	4.64	19.8
7724	1	20.4	52.8
7725	2	3.6	17.3
7726	2	0.77	8.8
7727	1	2.0	11.8
7728	1	0.6	4.8
7729	1	1.8	13.55
7730	1	0.81	6.8
7731	6	1.33	11.16
7732	1	7.1	29.3
7733	2	1.53	10.38
7734	1	1.0	6.3
7735	1	0.8	8.3
7736	1	4.33	21.0
7737	1	1.96	17.16
7738	1	1.22	7.3
7739	1	0.56	5.3
7740	1	2.1	10.8
7741	1	19.09	58.34
7742	1	3.5	22.0
7743	1	3.34	28.55
7744	5	1.49	11.3
7745	6	17.92	58.34
7746	3	1.0	6.3
7747	5	1.85	14.76
7748	1	1.84	12.25
7749	2	1.11	6.8
7750	1	0.91	6.3
7751	1	1.5	7.3
7752	1	20.92	70.01
7753	1	0.5	6.3
7754	1	0.8	7.55
7755	1	2.6	11.8
7756	2	1.3	9.3
7757	1	1.2	9.8
7758	1	4.3	19.8
7759	1	1.0	7.8
7760	1	3.06	12.8
7761	1	2.45	14.16
7762	1	0.8	7.56
7763	1	1.5	10.55
7764	1	3.01	11.3
7765	1	2.24	12.3
7766	1	2.39	17.16
7767	2	3.4	22.8
7768	2	1.8	11.76
7769	1	0.2	5.3
7770	1	1.02	8.3
7771	5	0.42	5.8
7772	1	3.88	24.36
7773	1	1.2	6.8
7774	1	1.9	9.8
7775	1	0.9	6.8
7776	1	1.8	8.3
7777	6	1.14	8.76
7778	4	9.3	48.84
7779	2	1.2	7.8
7780	1	4.74	23.76
7781	1	1.86	11.62
7782	2	0.9	9.8
7783	1	0.8	7.88
7784	1	0.9	6.95
7785	3	2.49	19.8
7786	1	1.8	14.8
7787	3	1.28	8.76
7788	2	1.6	11.4
7789	2	1.73	12.36
7790	1	0.9	9.36
7791	6	0.57	12.36
7792	1	1.9	26.15
7793	1	0.2	4.3
7794	1	1.9	11.8
7795	1	0.98	10.3
7796	2	1.01	12.74
7797	1	5.96	22.8
7798	3	0.81	7.56
7799	3	2.0	12.36
7800	1	0.2	5.55
7801	1	3.5	18.8
7802	2	0.27	7.3
7803	1	1.88	13.3
7804	2	1.2	10.3
7805	6	16.16	70.01
7806	1	19.0	69.99
7807	1	3.61	12.8
7808	1	0.4	4.8
7809	6	2.2	13.56
7810	1	1.5	11.15
7811	1	1.84	12.8
7812	1	0.6	6.3
7813	1	1.96	11.8
7814	2	0.9	9.35
7815	4	1.45	10.3
7816	1	2.0	14.3
7817	1	1.7	13.56
7818	1	1.04	8.8
7819	1	0.9	9.3
7820	5	3.0	20.3
7821	1	2.4	18.96
7822	1	0.6	8.75
7823	5	1.2	16.0
7824	1	2.4	15.95
7825	1	8.5	47.19
7826	1	1.1	11.75
7827	1	2.23	12.3
7828	1	2.05	13.8
7829	1	1.14	8.76
7830	5	1.45	11.3
7831	1	1.9	9.8
7832	1	2.07	19.56
7833	1	1.3	8.5
7834	1	3.46	17.8
7835	1	4.46	17.3
7836	1	0.89	8.5
7837	1	2.7	14.15
7838	2	1.41	8.3
7839	1	1.7	8.8
7840	2	2.51	13.5
7841	1	0.7	7.3
7842	1	1.7	13.3
7843	1	0.6	5.76
7844	2	2.2	10.8
7845	1	2.69	17.16
7846	1	2.0	11.3
7847	4	4.09	13.8
7848	1	9.33	32.84
7849	1	1.09	7.3
7850	1	15.66	52.8
7851	2	1.3	10.3
7852	3	3.6	17.75
7853	1	0.61	5.8
7854	1	18.23	58.8
7855	1	1.2	9.8
7856	1	0.51	7.3
7857	1	20.25	58.34
7858	2	1.36	9.96
7859	1	2.1	13.55
7860	1	3.65	17.8
7861	1	20.8	52.8
7862	2	0.9	5.8
7863	1	3.69	15.96
7864	2	5.2	31.0
7865	1	1.18	10.14
7866	2	0.6	6.8
7867	2	5.4	23.3
7868	1	1.3	13.55
7869	1	0.7	6.3
7870	2	5.2	23.15
7871	2	5.0	20.8
7872	2	0.8	6.3
7873	1	1.8	16.8
7874	4	2.0	9.8
7875	1	1.2	8.8
7876	1	17.3	70.0
7877	1	2.0	11.3
7878	1	1.0	5.8
7879	1	2.28	19.3
7880	2	1.2	11.0
7881	1	0.75	6.8
7882	1	1.3	7.8
7883	1	5.1	30.95
7884	1	1.1	9.45
7885	1	2.17	12.3
7886	1	5.3	19.3
7887	1	6.42	27.3
7888	1	1.72	10.3
7889	1	1.9	9.3
7890	1	26.18	65.34
7891	1	2.4	15.36
7892	1	1.65	11.16
7893	1	1.9	10.55
7894	1	1.6	8.8
7895	1	0.84	6.8
7896	2	3.7	19.75
7897	2	2.6	15.35
7898	1	0.64	7.0
7899	1	1.89	13.8
7900	1	9.96	44.81
7901	1	1.48	8.3
7902	1	2.21	10.3
7903	1	1.8	9.8
7904	1	9.52	44.81
7905	1	1.1	8.8
7906	1	1.8	15.8
7907	1	26.6	96.84
7908	1	1.6	26.75
7909	1	2.71	29.75
7910	3	9.82	47.21
7911	1	0.43	8.8
7912	5	8.7	48.41
7913	1	2.72	30.96
7914	1	1.37	14.12
7915	1	3.3	20.8
7916	6	1.72	14.69
7917	2	0.81	7.8
7918	2	7.68	38.34
7919	1	0.72	6.8
7920	1	1.2	10.8
7921	1	1.9	17.75
7922	1	1.23	9.36
7923	1	4.9	28.5
7924	1	13.2	52.8
7925	1	2.72	24.12
7926	1	1.67	14.16
7927	1	0.5	7.3
7928	6	0.74	5.3
7929	1	1.68	10.3
7930	1	1.9	10.8
7931	1	5.3	26.3
7932	2	1.58	9.3
7933	1	4.65	21.8
7934	1	3.3	14.8
7935	3	1.13	7.8
7936	3	1.81	8.8
7937	1	2.92	12.3
7938	5	0.6	6.96
7939	1	1.67	10.56
7940	5	1.18	8.16
7941	3	3.7	17.3
7942	1	2.2	12.3
7943	2	1.6	11.3
7944	1	1.03	7.8
7945	1	0.0	14.3
7946	1	1.9	11.8
7947	2	4.95	21.36
7948	1	1.3	10.8
7949	1	0.91	6.8
7950	3	3.6	16.3
7951	1	2.5	13.3
7952	6	1.32	8.76
7953	1	1.5	10.55
7954	1	0.7	6.6
7955	2	2.67	13.8
7956	2	2.17	27.36
7957	1	19.5	61.34
7958	6	2.42	13.3
7959	1	1.9	11.75
7960	1	0.3	5.75
7961	2	4.5	15.8
7962	1	1.4	7.3
7963	2	0.81	7.3
7964	1	0.7	7.25
7965	2	2.74	14.12
7966	1	1.55	7.8
7967	3	3.98	19.3
7968	1	0.96	15.8
7969	2	1.2	6.8
7970	1	2.8	17.85
7971	1	1.54	9.8
7972	1	2.76	15.96
7973	1	3.01	16.3
7974	1	1.0	7.3
7975	1	5.7	26.75
7976	1	1.6	10.56
7977	2	5.51	19.8
7978	4	1.63	13.5
7979	1	1.13	8.16
7980	2	0.6	6.0
7981	2	2.6	14.3
7982	2	0.6	4.8
7983	5	0.92	9.3
7984	2	5.98	21.96
7985	1	1.6	9.8
7986	1	0.49	6.36
7987	5	1.83	10.3
7988	1	2.2	12.8
7989	5	1.1	8.3
7990	5	4.97	21.8
7991	2	1.71	9.8
7992	3	0.98	7.8
7993	1	0.98	9.8
7994	3	1.76	11.16
7995	1	2.11	11.3
7996	3	0.96	7.8
7997	6	1.01	8.76
7998	2	2.86	21.36
7999	1	2.04	11.3
8000	1	2.2	12.3
8001	5	0.76	6.3
8002	1	3.04	15.3
8003	1	1.95	10.3
8004	2	1.5	7.8
8005	1	2.5	16.55
8006	1	1.1	7.55
8007	3	6.2	29.16
8008	1	0.7	4.8
8009	2	1.0	6.8
8010	1	0.57	5.3
8011	2	1.8	10.8
8012	1	5.3	17.8
8013	1	1.7	9.8
8014	3	10.15	32.8
8015	1	1.77	9.3
8016	1	6.32	21.3
8017	1	2.33	13.56
8018	6	0.7	8.76
8019	2	2.9	13.8
8020	3	1.7	11.76
8021	1	1.5	8.3
8022	1	1.7	10.3
8023	1	1.1	6.8
8024	2	1.0	8.3
8025	1	1.1	9.8
8026	6	1.98	15.8
8027	2	1.85	12.36
8028	1	0.84	5.8
8029	1	16.4	52.8
8030	1	0.84	5.8
8031	1	2.52	14.76
8032	1	0.8	5.3
8033	1	1.1	7.3
8034	1	1.0	5.8
8035	1	0.85	6.3
8036	1	1.3	8.8
8037	1	0.9	7.3
8038	1	2.15	12.3
8039	1	2.7	13.8
8040	1	0.25	5.3
8041	2	0.53	6.36
8042	1	17.98	58.34
8043	1	2.72	15.96
8044	1	0.88	6.3
8045	1	1.49	9.8
8046	2	2.56	14.3
8047	1	1.18	13.56
8048	1	2.5	12.3
8049	1	0.7	6.05
8050	1	5.3	21.95
8051	1	2.6	18.8
8052	1	0.6	5.3
8053	2	2.84	15.36
8054	2	1.04	6.8
8055	6	4.36	19.3
8056	1	3.3	16.55
8057	5	0.67	5.3
8058	3	0.37	4.8
8059	1	1.47	13.56
8060	1	1.3	10.8
8061	1	0.8	9.3
8062	1	3.6	16.3
8063	2	1.8	13.3
8064	1	1.2	7.3
8065	1	2.08	11.3
8066	1	1.3	7.3
8067	1	1.3	9.35
8068	5	1.32	6.8
8069	1	17.9	58.34
8070	1	15.8	52.8
8071	5	1.78	10.3
8072	2	1.1	7.3
8073	1	2.6	15.36
8074	5	0.56	10.8
8075	1	0.3	6.35
8076	5	0.81	6.3
8077	1	12.12	49.61
8078	3	1.4	10.8
8079	3	5.47	25.8
8080	1	1.05	9.75
8081	1	1.4	8.3
8082	2	1.04	8.76
8083	1	1.89	11.8
8084	1	2.33	11.76
8085	2	1.35	8.8
8086	1	1.4	7.8
8087	1	0.76	4.8
8088	1	3.2	20.16
8089	1	9.2	33.3
8090	1	0.87	5.8
8091	2	4.9	23.15
8092	1	0.8	5.8
8093	5	6.96	31.62
8094	1	0.96	7.54
8095	1	0.9	6.8
8096	1	6.52	26.3
8097	1	2.2	16.3
8098	1	11.1	39.34
8099	4	2.0	10.8
8100	1	1.1	8.75
8101	1	2.23	12.3
8102	1	3.4	20.5
8103	1	3.85	24.3
8104	1	0.6	6.35
8105	1	2.5	14.15
8106	2	2.53	10.8
8107	2	0.91	7.3
8108	2	1.3	8.3
8109	4	1.32	8.8
8110	1	1.8	10.8
8111	1	2.76	14.76
8112	1	5.31	21.8
8113	1	1.4	9.3
8114	1	0.84	11.8
8115	1	3.6	17.8
8116	1	5.29	17.8
8117	1	9.18	36.3
8118	1	0.72	6.8
8119	3	1.4	9.95
8120	1	0.84	8.76
8121	2	1.8	10.3
8122	1	0.9	6.8
8123	1	1.5	11.15
8124	1	0.6	5.8
8125	1	1.31	8.8
8126	6	1.36	9.96
8127	1	10.01	36.96
8128	6	5.23	19.9
8129	2	0.8	7.87
8130	1	2.5	12.3
8131	1	3.63	17.16
8132	1	0.92	6.3
8133	1	1.2	9.3
8134	1	1.05	6.8
8135	1	2.45	11.8
8136	2	1.89	12.8
8137	2	1.5	12.25
8138	2	1.3	9.75
8139	2	16.3	61.34
8140	3	2.25	13.56
8141	1	0.82	5.8
8142	1	1.11	7.8
8143	1	2.5	12.3
8144	4	6.37	20.8
8145	2	2.1	11.3
8146	3	1.6	12.35
8147	3	3.6	20.8
8148	1	3.5	15.8
8149	1	0.0	3.3
8150	1	0.89	6.8
8151	6	1.62	8.3
8152	1	1.65	10.56
8153	1	0.8	8.5
8154	1	0.79	6.36
8155	1	4.0	20.3
8156	1	5.8	27.95
8157	2	6.2	23.8
8158	4	4.0	22.55
8159	1	1.14	6.8
8160	2	2.0	15.36
8161	2	1.1	10.55
8162	1	1.2	9.49
8163	1	1.3	8.75
8164	1	0.5	5.8
8165	1	14.65	45.8
8166	2	18.48	70.01
8167	1	10.3	44.18
8168	6	16.36	58.34
8169	1	5.6	23.76
8170	1	0.7	4.8
8171	1	18.01	58.34
8172	2	0.66	5.8
8173	2	1.1	7.8
8174	1	1.2	9.0
8175	1	1.9	10.3
8176	3	1.42	9.8
8177	1	4.1	20.34
8178	2	1.5	11.8
8179	1	2.6	14.3
8180	1	3.27	18.96
8181	1	1.14	8.76
8182	1	1.6	11.8
8183	1	4.0	17.8
8184	5	0.58	5.16
8185	1	19.4	58.34
8186	1	1.5	9.3
8187	3	1.29	8.3
8188	1	2.0	11.8
8189	1	2.01	12.96
8190	3	0.9	6.3
8191	1	1.06	6.3
8192	1	6.5	22.8
8193	1	1.87	9.3
8194	1	1.3	8.8
8195	1	4.6	19.3
8196	2	4.24	18.3
8197	1	0.49	8.3
8198	1	1.3	9.35
8199	1	2.87	14.16
8200	2	3.74	18.8
8201	1	17.36	69.0
8202	1	0.58	5.75
8203	2	0.58	6.3
8204	1	3.64	18.8
8205	1	12.8	69.99
8206	1	4.4	18.35
8207	1	6.4	28.56
8208	1	1.02	7.3
8209	2	9.1	43.34
8210	1	2.9	15.95
8211	1	9.29	30.3
8212	1	10.99	32.3
8213	1	1.73	12.25
8214	1	1.73	10.3
8215	6	2.81	14.76
8216	2	8.25	37.3
8217	1	4.03	20.76
8218	1	3.0	13.3
8219	6	3.87	17.76
8220	1	2.41	13.3
8221	1	5.3	18.8
8222	1	2.9	15.35
8223	1	0.25	4.3
8224	1	9.3	27.8
8225	1	1.0	8.15
8226	1	10.2	37.84
8227	3	2.4	14.75
8228	1	1.41	10.56
8229	1	1.2	7.8
8230	3	1.5	8.8
8231	1	1.74	9.3
8232	1	6.2	30.94
8233	4	8.3	28.8
8234	2	3.1	12.3
8235	3	17.6	58.34
8236	1	10.5	38.84
8237	1	4.7	18.3
8238	1	1.47	8.8
8239	1	2.8	10.8
8240	1	8.9	41.21
8241	1	1.31	8.8
8242	1	16.2	53.76
8243	1	1.74	11.16
8244	2	1.7	8.8
8245	5	1.36	7.8
8246	1	0.6	6.35
8247	1	4.9	21.96
8248	2	1.79	10.56
8249	1	6.1	24.3
8250	1	1.44	8.8
8251	1	1.7	8.8
8252	1	6.2	22.3
8253	1	0.8	6.3
8254	2	18.1	52.8
8255	2	3.16	15.96
8256	1	14.5	57.8
8257	1	1.2	8.3
8258	1	2.6	12.95
8259	1	12.77	53.21
8260	1	5.39	21.8
8261	1	2.96	15.36
8262	1	17.6	56.3
8263	1	1.6	10.8
8264	1	4.9	19.3
8265	5	1.22	9.36
8266	1	1.4	7.8
8267	4	2.0	9.8
8268	5	0.34	5.3
8269	1	7.11	22.8
8270	1	0.9	7.56
8271	2	1.7	11.16
8272	1	3.6	16.9
8273	1	11.34	48.41
8274	2	12.19	34.8
8275	5	2.25	9.3
8276	2	0.65	6.3
8277	1	4.7	21.36
8278	1	2.12	9.3
8279	1	0.0	3.8
8280	1	1.23	7.3
8281	1	2.2	12.96
8282	2	2.0	12.25
8283	2	0.62	6.36
8284	1	2.45	10.8
8285	1	1.2	8.8
8286	1	1.27	9.36
8287	1	6.32	25.56
8288	2	4.04	17.76
8289	1	1.5	8.8
8290	1	2.9	11.3
8291	1	8.88	30.3
8292	1	8.46	40.01
8293	1	8.3	27.8
8294	1	5.9	19.8
8295	1	1.7	10.8
8296	1	11.1	32.8
8297	1	1.1	7.8
8298	1	0.39	4.8
8299	1	6.57	27.3
8300	1	7.42	23.8
8301	1	4.6	23.75
8302	1	2.28	13.56
8303	1	1.2	6.8
8304	1	6.5	20.3
8305	2	20.75	68.34
8306	1	0.4	6.6
8307	1	16.1	65.84
8308	1	1.0	9.95
8309	1	3.49	12.8
8310	1	0.4	4.8
8311	1	17.47	52.8
8312	2	0.8	8.0
8313	0	7.9	36.39
8314	1	4.31	18.96
8315	1	3.7	17.25
8316	1	1.2	7.3
8317	1	21.4	63.34
8318	1	10.2	40.55
8319	1	5.0	20.8
8320	1	1.3	9.8
8321	1	0.4	5.8
8322	1	3.5	14.3
8323	1	2.27	10.3
8324	5	1.64	8.3
8325	1	1.5	8.8
8326	3	1.6	11.75
8327	1	5.8	21.3
8328	2	8.5	36.84
8329	1	0.6	5.8
8330	1	2.1	12.36
8331	2	3.3	72.89
8332	1	0.8	7.3
8333	2	0.5	6.8
8334	1	4.9	22.55
8335	1	1.7	8.3
8336	1	0.3	4.3
8337	1	4.91	18.3
8338	1	4.1	19.3
8339	1	11.1	45.4
8340	1	5.66	20.3
8341	1	2.0	12.3
8342	3	6.4	29.15
8343	1	1.0	6.3
8344	1	3.9	19.55
8345	2	0.72	6.96
8346	1	1.79	11.3
8347	1	1.1	8.8
8348	1	5.3	24.35
8349	2	2.47	11.3
8350	1	1.2	10.55
8351	2	2.1	11.3
8352	1	5.2	19.3
8353	5	10.67	33.3
8354	1	0.2	0.3
8355	1	1.33	8.3
8356	1	1.29	7.8
8357	5	3.07	14.16
8358	1	1.9	11.8
8359	5	2.34	13.5
8360	1	8.1	28.8
8361	1	8.8	36.64
8362	1	1.1	8.3
8363	1	0.9	8.8
8364	4	2.94	13.56
8365	1	3.2	15.3
8366	1	5.4	21.95
8367	1	0.9	7.3
8368	1	1.0	6.3
8369	3	4.1	14.8
8370	1	11.02	46.01
8371	1	6.43	24.3
8372	1	0.4	4.8
8373	2	0.4	4.8
8374	1	8.4	31.8
8375	1	4.28	18.8
8376	6	1.56	9.8
8377	1	7.1	30.9
8378	1	4.3	18.95
8379	1	2.99	13.8
8380	2	1.9	9.8
8381	1	1.42	8.8
8382	1	10.93	42.84
8383	1	1.2	8.3
8384	1	13.4	55.59
8385	1	21.03	52.8
8386	2	19.2	69.99
8387	2	0.8	6.96
8388	1	7.95	29.16
8389	1	4.21	15.8
8390	1	6.53	27.3
8391	6	10.6	46.34
8392	1	1.1	8.75
8393	1	10.3	39.95
8394	1	0.98	9.3
8395	5	10.75	32.8
8396	1	5.3	20.3
8397	1	7.37	26.8
8398	1	0.7	6.36
8399	1	3.1	16.55
8400	1	0.86	7.56
8401	3	1.2	6.8
8402	1	6.5	27.95
8403	1	0.4	4.8
8404	5	0.23	6.24
8405	1	1.77	10.8
8406	5	5.93	24.75
8407	1	1.5	11.0
8408	1	4.79	19.3
8409	1	1.1	8.15
8410	1	1.1	9.35
8411	1	9.6	46.04
8412	1	2.79	14.76
8413	1	1.3	7.8
8414	1	1.53	8.8
8415	1	4.5	22.55
8416	1	8.3	25.8
8417	1	1.4	9.75
8418	1	1.4	7.3
8419	1	3.63	72.36
8420	1	9.0	36.96
8421	1	3.67	18.8
8422	1	2.3	11.8
8423	1	7.55	32.25
8424	1	0.3	4.8
8425	1	1.6	11.15
8426	5	7.41	32.16
8427	1	1.44	11.16
8428	4	0.88	7.88
8429	2	4.33	15.8
8430	1	2.6	11.8
8431	1	1.36	9.75
8432	1	3.12	15.3
8433	1	1.2	8.3
8434	6	1.19	8.0
8435	1	2.8	12.8
8436	1	11.93	45.34
8437	1	1.2	8.8
8438	1	1.7	10.3
8439	1	2.3	9.8
8440	6	10.75	34.8
8441	1	1.36	7.3
8442	1	0.66	5.8
8443	1	3.89	17.3
8444	5	2.93	11.8
8445	2	3.1	15.95
8446	2	0.9	9.1
8447	1	1.3	14.75
8448	1	1.0	6.3
8449	1	4.63	17.3
8450	1	1.2	9.49
8451	5	1.3	8.3
8452	1	1.64	9.8
8453	5	1.72	9.96
8454	3	0.87	6.3
8455	1	1.3	7.8
8456	1	0.8	6.3
8457	1	7.4	33.95
8458	1	16.3	53.76
8459	1	3.04	14.3
8460	1	6.6	21.8
8461	1	3.5	20.35
8462	1	1.8	11.75
8463	1	2.1	10.3
8464	1	3.72	14.8
8465	2	2.6	10.8
8466	1	3.9	16.3
8467	2	15.87	56.16
8468	1	1.48	8.3
8469	1	2.3	9.8
8470	1	1.6	9.8
8471	5	9.43	41.21
8472	2	3.67	13.3
8473	1	1.07	8.76
8474	1	11.73	43.56
8475	1	1.84	12.8
8476	1	1.3	7.3
8477	4	4.47	17.3
8478	1	2.6	11.8
8479	1	1.53	9.8
8480	5	1.91	10.56
8481	1	0.7	6.3
8482	5	0.23	5.91
8483	1	1.1	8.8
8484	1	18.66	51.3
8485	1	1.1	6.8
8486	1	1.15	6.8
8487	2	1.9	10.3
8488	2	2.28	9.3
8489	2	0.3	5.16
8490	1	0.09	4.3
8491	1	1.9	11.0
8492	2	1.31	7.3
8493	1	1.6	9.1
8494	1	1.71	9.3
8495	1	4.1	16.3
8496	2	2.7	12.3
8497	1	1.38	9.96
8498	1	1.3	8.75
8499	2	1.67	11.62
8500	1	5.6	25.8
8501	5	7.27	22.8
8502	1	2.0	12.85
8503	1	9.5	40.59
8504	5	11.86	34.3
8505	1	1.0	6.8
8506	1	2.11	11.16
8507	1	5.7	23.75
8508	1	2.0	11.6
8509	3	0.94	7.56
8510	1	4.97	20.3
8511	2	2.7	12.3
8512	1	1.3	10.3
8513	1	60.3	160.05
8514	1	3.88	16.3
8515	1	3.3	13.3
8516	1	8.17	24.8
8517	1	9.8	29.8
8518	1	5.06	23.3
8519	1	1.73	9.8
8520	1	6.0	27.65
8521	3	10.19	40.0
8522	2	0.5	6.35
8523	1	2.3	12.8
8524	3	3.68	18.5
8525	1	2.39	14.76
8526	2	2.0	9.3
8527	1	3.7	22.8
8528	1	2.74	11.8
8529	1	0.9	0.3
8530	1	2.7	12.35
8531	1	1.1	7.8
8532	1	12.79	37.3
8533	1	2.34	10.8
8534	2	1.2	6.8
8535	1	8.42	36.84
8536	1	1.5	9.3
8537	1	7.0	25.56
8538	1	11.7	50.19
8539	1	0.87	8.16
8540	5	5.98	22.8
8541	1	5.65	17.8
8542	1	4.94	18.3
8543	1	3.23	13.3
8544	1	0.5	5.3
8545	1	10.06	42.41
8546	1	10.9	44.84
8547	6	4.0	15.8
8548	1	1.1	9.49
8549	1	6.6	23.8
8550	1	10.7	31.3
8551	1	9.5	34.84
8552	1	10.42	31.8
8553	1	1.46	9.75
8554	1	3.8	17.85
8555	5	7.51	23.8
8556	1	1.7	8.8
8557	1	0.89	6.8
8558	1	8.3	28.3
8559	1	3.6	17.75
8560	3	2.16	9.8
8561	1	18.6	69.99
8562	1	4.09	18.0
8563	1	8.3	37.59
8564	1	7.6	25.3
8565	1	3.9	15.8
8566	1	0.7	8.16
8567	2	4.37	22.3
8568	2	5.6	24.95
8569	1	0.9	6.8
8570	2	3.6	14.3
8571	1	1.92	9.8
8572	1	4.63	24.44
8573	1	1.0	8.8
8574	1	1.41	9.96
8575	1	4.9	17.3
8576	1	7.4	27.8
8577	5	1.28	8.3
8578	1	7.8	23.8
8579	1	3.46	20.16
8580	1	4.2	17.75
8581	3	8.12	25.8
8582	2	3.5	20.8
8583	2	1.7	10.3
8584	1	0.2	4.3
8585	1	1.8	10.8
8586	1	4.12	20.76
8587	4	1.9	10.8
8588	1	1.3	7.8
8589	1	1.16	8.3
8590	1	9.4	30.8
8591	2	6.5	30.37
8592	1	0.8	7.8
8593	1	10.3	36.3
8594	1	10.3	34.3
8595	1	7.1	29.75
8596	2	20.6	81.96
8597	1	2.3	12.36
8598	1	4.16	21.19
8599	2	15.6	58.6
8600	3	1.8	10.55
8601	1	10.83	39.3
8602	1	0.9	6.3
8603	6	9.28	41.68
8604	3	11.99	36.3
8605	1	5.3	21.3
8606	5	1.77	11.76
8607	2	2.49	12.8
8608	1	1.54	11.3
8609	1	3.5	12.8
8610	3	1.8	9.8
8611	1	2.1	10.8
8612	1	9.83	30.8
8613	1	5.3	18.8
8614	1	5.7	21.3
8615	2	0.3	5.75
8616	1	5.35	20.8
8617	1	3.54	13.8
8618	2	2.0	10.8
8619	1	3.2	15.95
8620	1	19.6	70.01
8621	1	4.5	20.8
8622	1	4.8	21.35
8623	2	5.83	26.16
8624	2	1.44	10.56
8625	1	0.0	3.8
8626	1	1.7	12.88
8627	1	8.6	32.84
8628	1	1.74	11.76
8629	2	1.87	36.67
8630	6	0.87	8.16
8631	2	3.24	17.16
8632	1	1.28	6.8
8633	1	1.4	10.0
8634	2	3.1	13.3
8635	1	3.3	16.55
8636	2	1.4	8.8
8637	1	0.95	8.76
8638	1	0.0	3.8
8639	1	1.6	9.3
8640	1	4.22	19.56
8641	1	0.7	7.55
8642	1	2.15	10.8
8643	1	0.77	5.3
8644	1	2.34	11.3
8645	1	3.0	14.8
8646	1	10.52	43.61
8647	1	18.96	63.36
8648	3	5.45	23.16
8649	1	2.4	13.9
8650	1	0.9	7.55
8651	1	2.4	11.8
8652	1	4.6	18.3
8653	1	4.31	20.16
8654	1	14.61	49.8
8655	1	0.39	4.8
8656	1	10.6	40.35
8657	1	6.9	26.8
8658	1	4.1	71.05
8659	1	0.0	69.99
8660	1	13.1	45.95
8661	1	2.5	11.3
8662	1	4.6	23.1
8663	1	1.4	10.37
8664	1	3.91	18.3
8665	3	5.18	24.12
8666	1	6.4	22.8
8667	1	0.83	5.8
8668	1	2.8	14.15
8669	1	0.97	6.8
8670	1	19.2	56.8
